params,mean_test_score,std_test_score,norm_type,descriptor_algo,keypoints_algo,k,classifier,dataset
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1509988249118684,0.0178275496243247,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1489998244121182,0.0067373081580851,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.148003325664495,0.0082127795341312,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1469963216589903,0.0067392153800711,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'distance'})",0.1469933201567384,0.0109355045500372,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1430005717861789,0.0098263905286214,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1369983176579878,0.0060004330725326,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1369983176579878,0.0060004330725326,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1349940645292969,0.0103885587566643,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.131498815156986,0.0034890310921336,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1309975642809226,0.0070233882816106,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 15, 'p': 2, 'weights': 'uniform'})",0.1304963134048591,0.0150119532755556,32,sift,dense,50.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.122002062032047,0.0046893989427527,32,sift,dense,50.0,knn,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1709955832894364,0.0067088500432554,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1694948321634978,0.0084717003605165,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 499})",0.1679955817886852,0.0063670781028703,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1639998319158739,0.0091840727776943,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.1624998311654983,0.0055137698486588,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 32, 'min_samples_split': 4, 'n_estimators': 362})",0.1624998311654983,0.0055137698486588,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 499})",0.1624930777854316,0.0104556501079539,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1610035822929376,0.0121261797960472,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1609915762839301,0.0146746223099819,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1605038321680001,0.0057221194230197,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1599958279118698,0.006646673661115,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1595005800403101,0.0147124795807818,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 499})",0.1589880735308021,0.0189184536932069,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 32, 'min_samples_split': 17, 'n_estimators': 500})",0.1584920752836794,0.016596757814297,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 9, 'min_samples_split': 20, 'n_estimators': 197})",0.1529978254116185,0.0085304948131606,32,sift,dense,50.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1465018241629936,0.0131097250239238,32,sift,dense,50.0,rf,mammals
"OrderedDict({'n_neighbors': 72, 'p': 1, 'weights': 'distance'})",0.1859873366619993,0.0179191206234975,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 58, 'p': 1, 'weights': 'distance'})",0.1839890865378121,0.0158648612968543,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1784918351634993,0.0119454904542201,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1784918351634993,0.0115630331421458,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1764875820348084,0.0176042670998469,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 18, 'p': 1, 'weights': 'distance'})",0.172491832161997,0.0119495936044063,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1709910810360585,0.013137060009611,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.170490580535558,0.0133211343641013,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.170490580535558,0.0133211343641013,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1634933284108696,0.0109254222259252,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1594915755335545,0.0119767178686598,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1574940757849303,0.0097040541203541,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1519915717816767,0.0146797916639749,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 42, 'p': 2, 'weights': 'uniform'})",0.1469918194056124,0.0147693919070618,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.1439940690315503,0.0087376643332123,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1354923139031085,0.0116836984565223,32,dense_hist,sift,200.0,knn,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2009873441657549,0.0181578058394289,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1964880922901912,0.0170170828956154,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 11, 'n_estimators': 292})",0.1944830887859373,0.0246868558194642,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 500})",0.1934798366582474,0.0285218394662946,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1934775855315585,0.032074800217834,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 13, 'n_estimators': 457})",0.1914815865340603,0.0267502146520631,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1909848379113746,0.021451165195565,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 26, 'min_samples_split': 9, 'n_estimators': 433})",0.190487338913126,0.0191294511335149,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.188485336911124,0.0207457700761138,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1859835847841845,0.0240079392836239,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1859798329063696,0.0286842981963676,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1834840837839338,0.0233262597909402,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1809860835348091,0.0200205523633417,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 6, 'min_samples_split': 17, 'n_estimators': 499})",0.1809838324081202,0.024209372707259,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1759825792809301,0.0253855359197049,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50})",0.1564915740328034,0.0124691762564333,32,dense_hist,sift,200.0,rf,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1749890820355587,0.0158710555791665,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1739895817856837,0.0159543381932793,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1739865802834318,0.0193303930548968,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 106, 'p': 1, 'weights': 'distance'})",0.172982577780179,0.0246387395575324,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.171492331912122,0.010861573030183,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 69, 'p': 1, 'weights': 'distance'})",0.1689830760295528,0.0239341085356441,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1659913286599943,0.0126392209813156,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1654930792861827,0.0138454552627571,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1649940795368081,0.0138377151248266,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1649940795368081,0.0138377151248266,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.1624870747809278,0.0227033304200115,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.157990824407616,0.014618914125296,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 79, 'p': 1, 'weights': 'uniform'})",0.1574865720293006,0.0219544843999736,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 169, 'p': 2, 'weights': 'distance'})",0.1549908229068648,0.0146207980572092,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1539935737836787,0.0091701152413551,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1494913204058631,0.0122900502050432,32,dense_hist,sift,100.0,knn,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2014878446662554,0.0184616883272045,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 2, 'n_estimators': 500})",0.1964895930413172,0.0149199055810979,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 4, 'n_estimators': 500})",0.1949978464221342,0.0073895503419376,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1944928436682559,0.0101390726076161,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.1939930935433184,0.0115265266188493,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1929913421667544,0.0123809442509324,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 14, 'n_estimators': 498})",0.1919918419168793,0.0115534958210214,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 16, 'n_estimators': 413})",0.1859888374131252,0.0158927127640748,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1844873359116237,0.0207129180713182,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1824928376652514,0.0121625547114457,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1824868346607477,0.018628659118067,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1804893349121235,0.0156794399644324,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1784828306567436,0.0248981393576179,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1774855815335575,0.0207188527487074,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 18, 'n_estimators': 50})",0.1704958331644988,0.0080665782060093,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 438})",0.1694925810368089,0.0105631685958979,32,dense_hist,sift,100.0,rf,mammals
"OrderedDict({'n_neighbors': 85, 'p': 1, 'weights': 'distance'})",0.1724888306597451,0.0176867180662344,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1719883301592447,0.0165149929394199,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1704928316622469,0.010302512305891,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 107, 'p': 1, 'weights': 'distance'})",0.1684923304113708,0.0108636920409488,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1649910780345563,0.0135343619260504,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1614920767844306,0.0114694679220584,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.1584920752836795,0.0122302197653758,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1579915747831789,0.0119150558942188,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1579915747831789,0.0119150558942188,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 75, 'p': 1, 'weights': 'uniform'})",0.1539928234081157,0.0145352553597423,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1534960747854301,0.0074020697664501,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1494928211569891,0.0121820044721567,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.1479950715333024,0.0120201347717229,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1374943159051105,0.0113105942339509,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 74, 'p': 2, 'weights': 'uniform'})",0.1369953161557359,0.0086151867040649,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1354998176587382,0.0018542179486442,32,dense_hist,sift,50.0,knn,mammals
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.1859895877886882,0.0149272332767513,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 39, 'min_samples_split': 18, 'n_estimators': 267})",0.1854898376637506,0.0153912573837699,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.1849908379143761,0.0129715940130253,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.1849885867876872,0.0161870729817542,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.1849878364121242,0.0172127965567005,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 499})",0.1834900867884376,0.0148499005030098,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 48, 'min_samples_split': 20, 'n_estimators': 412})",0.1834893364128746,0.0156773983661892,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.1824928376652514,0.0102941588111849,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.1824838331584958,0.0235176141691321,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 22, 'min_samples_split': 15, 'n_estimators': 321})",0.1814910862886875,0.0126058914292328,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 25, 'min_samples_split': 13, 'n_estimators': 363})",0.1789908349128739,0.0152088565171032,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 49, 'min_samples_split': 20, 'n_estimators': 139})",0.1774945860403131,0.0084916682165136,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.1774863319091205,0.0194166177309359,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.1769948359153756,0.0084671234068635,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.1729878304091197,0.0172212807208316,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.1664895780338059,0.0147896335257283,32,dense_hist,sift,50.0,rf,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.1429960695328011,0.006662105892318,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 44, 'p': 1, 'weights': 'distance'})",0.1409993201597399,0.001139732792997,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 40, 'p': 1, 'weights': 'distance'})",0.1380008194101147,0.0013105308670201,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.1340073206639923,0.012349651881155,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.1334940637789213,0.0119959991862906,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.1300003151577364,0.0030926171480237,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.1290008149078614,0.0021678969474254,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1255025640332986,0.0115985828693691,32,sift,sift,200.0,knn,mammals
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.1205005605305455,0.0037569800509473,32,sift,sift,200.0,knn,mammals
